file_name,artist,title,genre,year,duration,tempo,energy_rms,key_index,spectral_centroid,spectral_bandwidth,zero_crossing_rate,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,playcount,listeners
Koba LaD & Green Montana - Mission.mp3,"Koba LaD,  & , Green Montana",Mission,,2021-12-10,167.21333333333334,69.83741554054055,0.1890940964221954,2.0000000000000004,3324.3949716672887,2934.788088056044,0.1690254329527863,-49.552581787109375,56.38319778442383,0.9611491560935974,5.459454536437988,-3.3866806030273446,-3.169298648834229,-8.787287712097168,-3.4130427837371826,-12.365206718444824,-2.5311622619628906,-8.944320678710938,-8.629225730895996,-10.475655555725098,18032.0,2476.0
Koba LaD & Naps - Doudou.mp3,"Koba LaD,  & , Naps",Doudou,,2021-12-10,178.9387755102041,129.19921875,0.2626301944255829,9.0,3022.532845574925,2961.6743302970176,0.1344700863486842,-31.346567153930664,72.66072082519531,17.899578094482422,-4.308957099914551,-7.242480754852296,-2.380836963653565,-8.077248573303223,-8.485503196716309,-19.858680725097656,-7.689342975616455,-7.275717258453369,-8.398340225219727,-8.895633697509766,132991.0,14125.0
Koba LaD Feat. Frenetik & Gianni - Kilos de beuh.mp3,"Koba LaD,  Feat. , Frenetik,  & , Gianni",Kilos de beuh,,2021-06-18,203.81333333333333,135.99917763157896,0.1813161969184875,9.0,3011.265785681408,2645.23431450426,0.148834322997291,-103.49636840820312,66.12013244628906,5.728042125701904,-5.475850582122803,-5.200613498687745,-2.495442867279053,-9.989150047302246,0.030712777748703957,-9.391077041625977,-3.404291868209839,-6.831122875213623,1.2980777025222778,-4.6199212074279785,17623.0,3115.0
Koba LaD Feat. Gazo - Daddy chocolat.mp3,"Koba LaD,  Feat. , Gazo",Daddy chocolat,,2021-06-18,191.98458049886625,143.5546875,0.1980770826339721,11.0,2557.875479982792,2583.9023070630537,0.1082843036474458,-104.3698959350586,81.67412567138672,-4.546141624450684,7.038395881652832,0.786217451095581,-7.64829158782959,-4.922934055328369,-2.831403970718384,-3.1629724502563477,-7.127804279327393,-6.5991315841674805,-2.552665948867798,-1.5068871974945068,298586.0,27792.0
Koba LaD Feat. SDM & Guy2Bezbar - Tue ça.mp3,"Koba LaD,  Feat. , SDM,  & , Guy2Bezbar",Tue ça,,2021-06-18,170.49333333333334,129.19921875,0.2041671127080917,3.0,3029.4758974225333,2820.904589921779,0.1434123981109713,-80.79380798339844,62.28399658203125,9.30161476135254,0.9907239079475403,-9.3999662399292,-5.814949035644531,-12.387598991394045,-7.525920391082764,-14.800856590270996,-3.7436037063598633,-5.145552635192871,-0.0495323911309242,-3.378183364868164,60758.0,6933.999999999985
Koba LaD feat. Freeze Corleone - 7 sur 7.mp3,"Koba LaD,  feat. , Freeze Corleone",7 sur 7,,2020-10-23,206.88975,123.046875,0.1552967876195907,1.0,2037.1999287596527,2077.974095120416,0.0773504393019543,-197.51788330078125,72.58125305175781,-4.422646999359131,5.75382137298584,-9.055984497070312,4.556471824645996,-3.533985137939453,-6.252329349517822,-9.026463508605955,-2.629504442214966,-5.898105144500732,-4.361199855804443,-4.027703762054443,126950.0,13319.0
Kodak Black feat. Travis Scott & Offset - ZEZE.mp3,"Kodak Black,  feat. , Travis Scott,  & , Offset",ZEZE,,2018-10-11,225.54122448979592,99.38401442307692,0.2900984585285187,10.0,2121.583200863907,2381.3119449947058,0.06984179233988,-122.20013427734376,89.90696716308594,3.487271547317505,7.9856696128845215,-1.9017016887664804,2.654578447341919,-7.691301345825195,4.294127464294434,-0.2294062077999115,6.170057773590088,-1.8714834451675415,4.988511085510254,-3.505055904388428,221070.0,48199.0
Kyle Exum & Shawn Wasabi - Bassthoven.mp3,"Kyle Exum,  & , Shawn Wasabi",Bassthoven,,2020-06-26,127.8,80.74951171875,0.2865786850452423,9.0,2677.3368037935684,2647.968705516371,0.1019583781806308,-88.27653503417969,80.84848022460938,12.1194486618042,14.300902366638184,13.109111785888668,-4.336895942687988,1.8892551660537715,4.190139293670654,-9.72458267211914,10.981691360473633,-6.287374496459961,6.740947723388672,3.8737573623657218,292853.0,42384.0
LSD - Genius.mp3,LSD,Genius,,2018-05-03,222.58938775510205,161.4990234375,0.1677844077348709,6.0,2051.341192848491,2317.9368725565687,0.078364794468363,-143.5174560546875,93.96916198730467,-1.1683242321014404,24.9498348236084,6.486895084381104,2.69821834564209,2.9955933094024654,1.7372000217437744,-6.155801296234131,1.2672806978225708,-1.7868894338607788,-3.1612472534179688,-2.016577243804932,122904.0,15455.0
LSD - Thunderclouds (Lost Frequencies remix).mp3,LSD,Thunderclouds (Lost Frequencies remix),,2018-10-26,195.9183673469388,112.34714673913044,0.1843877434730529,7.0,2006.31477504262,2373.521122815481,0.0778625299317918,-145.87057495117188,95.21172332763672,2.6976988315582275,31.382488250732425,23.84715461730957,9.303603172302246,8.227132797241211,1.867126703262329,9.44909381866455,7.328524112701416,-7.4248433113098145,4.247245788574219,-3.49349331855774,1721.0,469.0
La Fouine - Les balances sont respectées.mp3,La Fouine,Les balances sont respectées,,2010-01-18,200.69333333333333,151.99908088235293,0.2574814558029175,11.0,3269.6433546572603,2998.9994956868354,0.1528186148534249,-39.213436126708984,55.69418716430664,7.601456642150879,8.203275680541992,-1.580959439277649,1.3273005485534668,-0.32120582461357117,4.323039531707764,-6.065366744995117,6.375424861907959,-8.160893440246582,-1.3247134685516355,-1.911632061004639,1143.0,360.0
La Fouine - Essaie encore.mp3,La Fouine,Essaie encore,,2013-02-04,240.11755102040817,92.28515625,0.2513100802898407,8.0,2612.078096313569,2717.120756849172,0.1092769280306695,-43.87271499633789,82.09061431884766,12.312417984008787,22.87140655517578,4.573352336883545,4.538191318511963,5.564176559448242,9.08464241027832,-1.5244685411453247,7.681992053985596,1.0184409618377686,4.648072242736816,2.143649101257324,7102.0,1730.0
La Fouine - J'espère.mp3,La Fouine,J'espère,,2013-02-04,380.94666666666666,99.38401442307692,0.2447391152381897,0.0,2384.4950717619863,2548.865696522226,0.0802319411522832,-78.26960754394531,92.61475372314452,-5.599102020263672,-1.8068417310714722,-1.5002539157867432,-8.101866722106934,5.666956424713135,2.5628228187561035,-13.430809020996094,9.096625328063965,1.87010943889618,0.47753170132637013,1.8380255699157724,5672.0,1318.0
La Fouine - Quand je partirai.mp3,La Fouine,Quand je partirai,,2013-02-04,251.3333333333333,161.4990234375,0.2429085671901703,0.0,2471.9796941995105,2632.4663428202603,0.0925345878482972,-83.87615203857422,82.70330810546875,15.872804641723633,30.658435821533203,7.507686138153076,6.210568428039551,7.5926103591918945,2.9394431114196777,-2.258127212524414,-1.0281957387924194,0.2752416133880615,2.2268638610839844,2.1075000762939453,43084.0,7809.0
La Fouine - Interlude - One Shot.mp3,La Fouine,Interlude - One Shot,,2011-02-14,152.6266666666667,103.359375,0.3462546765804291,8.0,2337.5425912393803,2595.325552059952,0.0626727124854876,-63.406158447265625,74.19957733154297,-2.4423270225524902,23.90657424926757,6.601207256317139,5.427478790283203,2.9594883918762203,8.246725082397461,-1.9175275564193726,10.533748626708984,3.155674934387207,4.5353522300720215,3.7991063594818124,3890.0,948.9999999999854
La Fouine - La lumière.mp3,La Fouine,La lumière,,2011-02-14,297.93333333333334,107.666015625,0.219524085521698,7.0,2227.2597418645937,2610.259130717181,0.0820115978134675,-78.19731140136719,101.27908325195312,14.372342109680176,23.978673934936523,16.899066925048828,1.2585601806640625,2.2400398254394527,6.712998867034912,-0.7080549001693726,6.47128963470459,-2.174561023712158,2.356564283370972,1.2595796585083008,2790.0,754.0
"La Fouine feat. Canardo, Youssoupha, Sultan & Fababy - Panam Boss.mp3","La Fouine,  feat. , Canardo, , , Youssoupha, , , Sultan,  & , Fababy",Panam Boss,,2013-02-04,411.64,103.359375,0.2243900299072265,1.0,3084.779907862849,2685.670889733432,0.1439959168803212,-55.936073303222656,50.49571990966797,-16.294357299804688,10.115644454956056,-10.743111610412601,-8.127534866333008,-8.515523910522461,-4.936560630798339,-13.748477935791016,3.1221868991851807,-2.4601387977600098,1.1412596702575684,1.2096824645996094,85.0,29.0
La Fouine feat. Green - Le mauvais œil.mp3,"La Fouine,  feat. , Green",Le mauvais œil,,2010-01-18,225.90666666666667,151.99908088235293,0.2857532501220703,7.0,2493.890585579507,2651.96746357144,0.097359766532024,-51.6981201171875,79.42926025390625,-0.09934709221124649,12.120569229125977,4.656382083892822,4.551166534423828,2.538821697235107,14.273457527160645,-7.157912254333496,10.94313907623291,1.0592699050903311,3.9997210502624516,1.653210163116455,81.0,29.0
La Fouine feat. Youssoupha - Il se passe quelque chose.mp3,"La Fouine,  feat. , Youssoupha",Il se passe quelque chose,,2013-02-04,218.592625,80.74951171875,0.2823129594326019,1.0,3403.7762582801115,3035.992292561169,0.141257082345685,-34.90468215942383,44.39950942993164,0.37768328189849854,-1.186898112297058,-4.508054733276368,-3.4185559749603276,0.9475407600402832,10.92799949645996,-0.5080423951148987,13.35195255279541,4.039675712585449,3.2982363700866695,0.6953157186508179,3175.0,1070.0
La Fouine feat. Zaho - Ma meilleure.mp3,"La Fouine,  feat. , Zaho",Ma meilleure,,2013-02-04,305.05333333333334,172.265625,0.2633269131183624,5.0,2841.027112459265,2891.003594458305,0.1169242740784636,-25.60033416748047,70.08195495605469,15.208186149597168,23.91266632080078,3.503967523574829,12.31285572052002,0.9474871158599854,7.594942569732666,3.4035375118255615,6.794705867767334,4.206302642822265,3.748189687728882,1.7598847150802612,27104.0,6845.999999999985
Lady Gaga - Hold My Hand.mp3,Lady Gaga,Hold My Hand,pop,2022-04-11,225.4889795918368,151.99908088235293,0.1576164364814758,2.0000000000000004,1910.5748457622112,2094.117800215465,0.0888101205737229,-132.69680786132812,115.72959899902344,-12.997395515441896,21.28042984008789,15.93864917755127,0.6741644740104675,10.834689140319824,6.576241493225098,-0.019108539447188377,11.603787422180174,-6.594750881195068,-0.3570091724395752,4.947683334350585,2737342.0,271822.0
Laeti - Bonhomme.mp3,Laeti,Bonhomme,,2021-10-10,123.35020408163264,143.5546875,0.3241483271121979,0.0,2400.024540895583,2590.918279157709,0.0752939513593266,-36.65647506713867,83.17196655273438,0.5030527114868164,29.101728439331048,8.774687767028809,8.095231056213379,12.820697784423826,20.487621307373047,4.086548805236816,6.16637134552002,0.14600348472595215,5.92232084274292,-0.14324365556240082,2417.0,521.0
Landy Feat. Niska - Millions d'euros.mp3,"Landy,  Feat. , Niska",Millions d'euros,,2020-12-18,159.13333333333333,89.10290948275862,0.1941836327314376,9.0,2106.663937865173,2381.918655831751,0.0812612244219233,-154.12030029296875,83.79280090332031,13.622808456420898,-1.0777080059051514,-11.593703269958496,2.3208158016204834,-5.471469402313232,-11.376676559448242,-13.15156364440918,-6.309239864349365,-8.498790740966797,-2.171317338943481,-9.754101753234863,71510.0,10534.0
Lara Fabian - Je t'aime.mp3,Lara Fabian,Je t'aime,ballad;french;pop,1997,263.139375,123.046875,0.0935351625084877,7.0,1553.4980477582712,2085.923944349319,0.0591294610463428,-235.0417938232422,129.0176544189453,23.72840118408203,21.969425201416016,17.679386138916016,3.864667892456055,8.534895896911621,-0.693148732185364,-1.0006483793258667,3.347740411758423,-8.611917495727539,-1.3226038217544556,-3.465874433517456,369570.0,58054.0
Lartiste feat. Awa Imani - Chocolat.m4a,Lartiste feat. Awa Imani,Chocolat,,,233.7219047619048,107.666015625,0.2164322435855865,2.0000000000000004,2057.0335778323124,2324.649618570871,0.0762824185492453,-118.38507080078124,104.9323959350586,11.565655708312988,6.834685802459717,7.585097789764404,14.792180061340332,0.5061152577400208,2.3568716049194336,-1.508724570274353,1.8283175230026245,-4.540768623352051,5.226084232330322,3.8268797397613534,286.0,82.99999999998545
"Le classico organisé, Jul, PLK, SCH, Gazo, Soso Maness, Kofs, Guy2Bezbar, Naps - Le classico organisé.mp3","Le classico organisé, , , Jul, , , PLK, , , SCH, , , Gazo, , , Soso Maness, , , Kofs, , , Guy2Bezbar, , , Naps",Le classico organisé,,2021-11-05,391.7061224489796,92.28515625,0.2151479572057724,11.0,1824.568350731208,2059.0546499281413,0.0798876499613003,-107.13495635986328,118.67420959472656,2.9798145294189453,14.514403343200684,-0.7677003741264343,2.029501914978028,-6.824350833892822,-1.8285557031631472,-5.773991107940674,2.189640045166016,2.8971903324127206,6.436642646789551,-1.1377453804016113,92280.0,11797.0
Niska - D.M.B.mp3,Lee Banyard,Track 15,,2000,184.8992,135.99917763157896,0.2580036222934723,8.0,2561.585121642792,2584.580390574068,0.106144671838719,-68.52572631835938,82.40684509277344,3.2640702724456787,-0.4464935064315796,-9.109628677368164,-2.461861610412598,-20.777006149291992,-0.14802895486354806,-10.503389358520508,-3.723407506942749,-9.083606719970703,-3.773950815200805,-8.574406623840332,93704.66666666674,9434.249999999985
Lefa - Tu m'as volé.mp3,Lefa,Tu m'as volé,,2016-01-29,181.704,103.359375,0.2755191326141357,11.0,2584.38237417218,2571.6005999634617,0.1158528519857778,-15.822035789489746,84.27297973632812,-0.4996497631072998,32.24863815307617,-1.8192100524902335,7.536965847015381,-4.432638168334961,6.272068500518799,-9.693344116210938,3.211948871612549,-7.0238938331604,-1.691791534423828,-5.5402913093566895,2178.0,500.0
Lefa - Solitaire.mp3,Lefa,Solitaire,,2017-09-22,223.392,129.19921875,0.1548520028591156,1.0,2790.381058194178,2409.32342799979,0.1490123264560758,-151.2908935546875,66.50223541259766,-7.590419769287111,-14.873587608337399,-2.4906466007232666,-9.830801010131836,-5.678700923919678,-12.416749954223633,-21.15732192993164,-12.366515159606934,-8.965974807739258,3.76024866104126,-1.4463651180267334,13284.0,2739.0
Lefa feat. Dosseh - Spécial.mp3,"Lefa,  feat. , Dosseh",Spécial,,2020-07-10,174.49795918367346,151.99908088235293,0.2005961090326309,7.0,2323.289576351176,2390.791383721943,0.0884204781830495,-112.3879165649414,90.25550079345705,13.310187339782717,14.77263355255127,2.5687050819396973,10.326016426086426,-4.6362833976745605,7.868733882904053,-8.055549621582031,-0.394364297389984,2.164785385131836,1.7096920013427734,-0.13063304126262665,825.0,145.0
Lil Nas X - HOLIDAY.m4a,Lil Nas X,HOLIDAY,,,167.97315192743764,151.99908088235293,0.1487361341714859,7.0,2520.8470973611707,2785.525136599633,0.0919705323021478,-132.8123321533203,88.15738677978516,33.51295471191406,19.9910831451416,13.571916580200195,5.2527265548706055,2.8353385925292964,7.235488891601562,-4.7973504066467285,4.5497565269470215,-1.6937010288238525,6.772484302520752,0.865737795829773,2892209.0,366493.0
Lil Nas X - MONTERO (Call Me by Your Name) (But Lil Nas X Makes All the Sounds with His Mouth).mp3,Lil Nas X,MONTERO (Call Me by Your Name) (But Lil Nas X Makes All the Sounds with His Mouth),,2021-04-23,137.70430839002267,117.45383522727272,0.1761268675327301,3.0,2910.218553555,2861.390348574664,0.1209399338477167,-105.58289337158205,69.95048522949219,17.739681243896484,13.184361457824709,8.793702125549316,-0.0582447350025177,2.0150361061096187,-7.735241889953613,-5.968073844909668,-2.1449284553527828,-10.601370811462402,0.35781729221343983,-4.356908798217773,2511.0,838.0
montero_call_me_by_your_name_mp3_38758.mp3,Lil Nas X,MONTERO (Call Me by Your Name) (But Lil Nas X Makes All the Sounds with His Mouth),,2021-04-23,137.95265306122448,117.45383522727272,0.174547865986824,3.0,2902.9424448954014,2847.802198850669,0.1215759844233746,-106.60733032226562,70.20276641845703,17.550865173339844,13.003890991210938,9.046098709106444,0.4071270823478699,2.1344764232635494,-7.706620693206787,-6.331119060516357,-1.6861698627471924,-10.867232322692873,0.4057220220565796,-4.519408702850342,2511.0,838.0
Lil Nas X & Billy Ray Cyrus - Old Town Road (DJ Zinc Remix).mp3,"Lil Nas X,  & , Billy Ray Cyrus",Old Town Road (DJ Zinc Remix),,,157.28326530612244,135.99917763157896,0.2176347076892852,8.0,2211.8663380040207,2294.6674595505788,0.0853343290441176,-141.26194763183594,83.29415130615234,-0.41428396105766296,11.179971694946287,7.426326751708984,-8.943167686462402,-3.888868808746338,-5.699598789215088,-17.64594078063965,1.8193533420562744,-13.3782958984375,-0.2659938633441925,-4.778400897979736,13.0,7.0
Lil Tecca feat. Lil Yachty - BANK TELLER.mp3,"Lil Tecca,  feat. , Lil Yachty",BANK TELLER,,2021-09-01,177.10344671201815,143.5546875,0.1864287108182907,11.0,2485.570243836294,2409.6344767054948,0.1020704334365325,-117.39778137207033,75.66617584228516,-5.489238739013672,6.440855026245117,-3.161982297897339,-3.2559516429901127,-7.784747123718262,0.6776769161224365,-9.058157920837402,0.08737172931432724,-14.59026050567627,2.1448869705200195,-1.543612003326416,2452.0,404.0
Lorie - Je serai (ta meilleure amie) (Groove radio remix).MP3,Lorie,Je serai (ta meilleure amie) (Groove radio remix),,2001-11-19,210.920625,107.666015625,0.1824574619531631,4.0,2792.644991696124,2556.569699903315,0.145342469584462,-59.88676834106445,68.38819122314453,-9.792906761169435,28.73775291442871,0.6533455252647404,10.020241737365724,5.376582622528076,13.276081085205078,-2.1795148849487305,9.98493480682373,-1.575514793395996,5.388479232788086,-4.109302997589111,52.0,20.000000000014552
Lost Area - Mirror.mp3,Lost Area,Mirror,,2010-04,242.184,151.99908088235293,0.1046262606978416,7.0,2199.418229995428,2624.4360990636737,0.0808691255079334,-165.4344940185547,112.9236068725586,22.68287467956543,7.967637538909912,14.302163124084473,0.24342992901802063,1.43335771560669,-2.9682984352111816,-9.006794929504395,0.23935002088546753,-5.830971717834473,-0.5562122464179993,-4.742849826812744,5445.0,1543.9999999999854
Louane - Aimer à mort.mp3,Louane,Aimer à mort,,2020-10-23,172.54,99.38401442307692,0.0808252766728401,9.0,1592.101697960139,1754.3020121396069,0.0789537931743421,-229.7860412597656,138.5970916748047,-9.125240325927736,-4.2667436599731445,10.897808074951172,-5.02806282043457,-1.358251690864563,-7.425835609436035,0.5190097093582153,4.215056896209717,-7.022464752197266,-1.9634684324264529,-4.027594089508057,86214.0,15705.0
Lucenzo - Baila pa mí.mp3,Lucenzo,Baila pa mí,,2022-04-11,162.82122448979592,95.703125,0.1573176383972168,7.0,2290.778842668489,2287.616832261972,0.1028245860947175,-149.25363159179688,87.56694793701172,-4.006720066070557,2.538390636444092,-2.458566665649414,4.94526481628418,-3.816033601760864,-1.6443506479263303,-7.415263652801514,2.080747365951538,-1.7531750202178955,-0.5538522601127625,-1.937485814094544,407215.6666666665,45930.999999999985
Lucky Dube - I've Got You Babe.mp3,Lucky Dube,I've Got You Babe,,1988,253.421875,172.265625,0.1233110204339027,7.0,2645.7347748857533,2765.646359305952,0.1061894561484133,-117.78116607666016,77.41769409179688,14.152836799621582,18.85507202148437,-0.2808118760585785,0.7726854085922241,-7.509260177612305,5.554591655731201,-10.779727935791016,-1.7984987497329712,-6.20292854309082,-1.8562361001968384,-2.6054346561431885,36182.0,8101.0
Luis Fonsi + Ozuna - Imposible.mp3,"Luis Fonsi,  + , Ozuna",Imposible,,2018-11-30,164.53333333333333,184.5703125,0.1823943257331848,3.0,2971.441519829604,2921.5416286146933,0.1176493263835139,-83.3204116821289,63.06100082397461,14.760037422180176,11.717975616455078,-0.7378931045532227,6.448646545410156,-6.227566242218018,-1.5261670351028445,-1.5711463689804077,4.685440540313721,2.203111171722412,-0.4073576927185058,-0.6744528412818909,320885.0,57834.99999999999
Luis Fonsi ft. Daddy Yankee - Despacito.mp3,"Luis Fonsi,  ft. , Daddy Yankee",Despacito,latin;pop,2017-01-13,281.544,89.10290948275862,0.1030076593160629,2.0000000000000004,2293.707198537423,2391.435847627482,0.1083933354900348,-165.548828125,88.99343872070312,-7.409223556518555,13.113253593444824,-3.148066997528076,4.686015129089356,-6.189726829528809,0.35032781958580017,-10.759305953979492,-5.342270851135254,-3.3109071254730225,-1.2874864339828491,-2.516530036926269,3226152.0,585306.0
Lukas Graham - 7 Years.m4a,Lukas Graham,7 Years,pop,1970,239.3512925170068,117.45383522727272,0.0871547907590866,10.0,1928.3892522005244,2229.221690823114,0.0824431900638544,-230.8025665283203,107.72945404052734,10.271121978759766,4.939220428466797,1.002015590667725,-2.679397583007813,-10.86656188964844,-4.029958248138428,-16.144224166870117,1.486604928970337,-7.215263366699219,-5.670247554779053,-10.497418403625488,7222733.0,861071.0
Lynda feat. Dadju - Adieu.m4a,Lynda feat. Dadju,Adieu,,,219.2790929705216,117.45383522727272,0.1589013636112213,8.0,2513.14618334178,2629.6982023137125,0.0971008867671246,-128.8068084716797,82.19647216796875,1.241976022720337,9.691143035888672,-2.3708558082580575,-7.0860915184021,-2.200493097305298,-10.75533390045166,-2.41542387008667,-2.2897839546203613,-16.454980850219727,-5.282053470611572,-11.1746826171875,30.0,14.0
"Lyrical Lemonade, Juice WRLD & Cordae - Doomsday.mp3","Lyrical Lemonade, , , Juice WRLD,  & , Cordae",Doomsday,,2023-08-02,345.6,92.28515625,0.1522981226444244,8.0,2195.2606699759035,2303.5456016425005,0.1090182372291021,-162.47982788085938,94.31350708007812,0.25569820404052734,15.155921936035156,20.21334648132324,4.876574993133545,-0.2580561637878418,5.076058864593505,-2.6543197631835938,2.6153266429901123,-2.836935043334961,-1.0957845449447632,1.9380251169204712,6825.0,2437.0
Lââm - Jamais loin de toi.mp3,Lââm,Jamais loin de toi,pop,1999,278.977625,112.34714673913044,0.1346480250358581,9.0,1533.6647214418456,2261.11345968288,0.0453128401339976,-201.46432495117188,112.5444564819336,35.01752853393555,33.09659194946289,17.660234451293945,17.159582138061523,12.731843948364258,1.7231115102767944,3.39561128616333,2.9903509616851807,-5.202749252319336,3.96410083770752,-1.4068809747695927,3935.0,770.0
MEDUZA feat. Goodboys - Piece of Your Heart.mp3,"MEDUZA,  feat. , Goodboys",Piece of Your Heart,house;pop;dance,2019-02-01,181.3420408163265,117.45383522727272,0.1788672357797622,11.0,3097.345967173349,2803.3921322559777,0.1343841080326044,-89.1558837890625,64.11180877685547,3.8421781063079834,5.322857856750488,-2.3817410469055176,-0.10486293584108353,-6.63521671295166,0.9773430824279785,-11.648798942565918,5.775627136230469,-6.628425598144531,0.5294057130813599,-7.549086570739746,3340762.0,399647.0
"MHD - Afro Trap, Part. 3 (Champions League).m4a",MHD,"Afro Trap, Part. 3 (Champions League)",,,153.2517006802721,123.046875,0.2244042307138443,11.0,2545.5251855911424,2453.007461881836,0.117697889959849,-101.02281951904295,78.60516357421875,-5.612954616546631,13.482277870178224,20.1010684967041,10.961274147033691,1.1464722156524654,9.014284133911131,-9.20683765411377,1.945056438446045,-2.096884489059448,-0.4189185798168182,3.2370684146881104,2109.0,373.0
"MHD - Afro Trap, Pt. 7 (La puissance).m4a",MHD,"Afro Trap, Pt. 7 (La puissance)",,,140.10920634920635,117.45383522727272,0.2336688488721847,8.0,2956.186934161467,2668.025459117658,0.1495128903226586,-72.76825714111328,70.30412292480469,1.2216547727584839,-2.1122822761535645,-2.61110782623291,-9.960285186767578,-15.451123237609863,2.099491596221924,-10.851460456848145,-0.7099048495292665,-9.018543243408203,-7.823573112487793,-3.559637546539306,100.0,47.0
MHD - Afro Trap Part. 10 (Moula Gang).mp3,MHD,Afro Trap Part. 10 (Moula Gang),,2018-04-27,174.1322448979592,86.1328125,0.2459846287965774,1.0,2702.243072484737,2607.654954370624,0.1269102303236261,-51.341217041015625,72.56204986572266,-11.774846076965334,8.557632446289062,1.1178821325302124,9.772703170776367,-1.275346279144287,8.305272102355955,-1.9680163860321045,6.619816303253174,4.461005210876464,7.016513824462891,2.2935242652893058,875.0,15.0
MHD - Encore.mp3,MHD,Encore,,2018-09-19,200.09795918367348,112.34714673913044,0.2075775265693664,11.0,2474.9022217400925,2382.1946590096804,0.1160601447610294,-95.48282623291016,85.68394470214844,0.8880022168159485,8.571245193481445,3.469670295715332,4.6443963050842285,-11.55622673034668,-2.8954310417175293,-19.39661979675293,-0.8471280932426454,-3.1574132442474365,-2.3743579387664795,-2.375474214553833,25973.0,3884.0
MHD - Samedi dimanche.mp3,MHD,Samedi dimanche,,2018-09-19,182.7526530612245,129.19921875,0.2559956312179565,3.0,2536.527631596941,2579.2091000558444,0.1061095246589589,-50.208351135253906,92.64797973632812,9.563255310058594,-1.3876692056655884,0.2949828505516052,21.571393966674805,-9.249457359313965,6.689617156982422,-1.4481934309005737,-4.1116862297058105,-0.3002846539020543,2.884476900100708,-4.2750563621521,6911.0,1675.0
MHD - XIX.mp3,MHD,XIX,,2018-09-19,260.8326530612245,198.76802884615384,0.1241736784577369,2.0000000000000004,1812.8036622607087,2012.5617249512627,0.0798271816950464,-171.6490936279297,123.47760009765624,-6.8384318351745605,17.72145652770996,1.9848933219909668,-3.8647129535675053,-2.9172582626342773,0.25387540459632874,-15.319104194641112,-4.7485089302063,-6.537328720092773,-7.875844955444336,-1.819275140762329,36979.0,4968.0
mhd_afro_trap_part.11_king_kong_mp3_78642.mp3,MHD,Afro Trap Part. 11 (King Kong),,2021-07-15,155.06285714285715,123.046875,0.2420194894075393,0.0,2786.9850210447244,2679.422735955035,0.1159896614381772,-61.067665100097656,73.82328796386719,10.596406936645508,13.176523208618164,5.07225227355957,13.326662063598633,-1.2170435190200806,6.267079830169678,-5.974388122558594,1.0410237312316897,1.4676424264907837,-0.05234400182962409,-1.1657657623291016,168817.0,20256.000000000015
MHD feat. Dadju - Bébé.mp3,"MHD,  feat. , Dadju",Bébé,,2018-09-19,245.76,103.359375,0.1411088854074478,8.0,2088.156001353504,2261.173422772605,0.0791550391229682,-164.2984161376953,103.5550765991211,15.283117294311523,4.954680442810059,5.018601417541504,13.432753562927246,-3.3907153606414795,2.5509181022644043,-5.034737586975098,4.489379405975342,0.34562909603118896,2.2268025875091557,1.4124066829681396,107614.0,14987.0
MHD feat. OrelSan - Le temps.mp3,"MHD,  feat. , Orelsan",Le temps,,2018-09-19,213.52489795918368,135.99917763157896,0.1992235034704208,11.0,2360.7294516285624,2425.750045046548,0.1039449496904024,-85.4916763305664,92.19856262207033,0.05314537137746811,21.22056007385254,-6.156243801116944,-3.081013917922974,-0.34643158316612244,1.3820765018463137,-14.318739891052246,-0.12387906759977341,-5.079927921295166,-1.6493524312973022,-0.34294047951698303,20757.0,3253.0
MHD feat. Tiakola - Pololo.mp3,"MHD,  feat. , Tiakola",Pololo,,2021-07-15,195.024,107.666015625,0.2634425461292267,8.0,2790.9885452950343,2876.1144544334697,0.1143997239623645,-47.71688461303711,83.6876220703125,10.033523559570312,3.8707520961761475,1.5044128894805908,-8.367175102233887,4.537173748016357,-3.687607765197754,-10.551895141601562,5.3581719398498535,-4.144974708557129,2.6845204830169687,-3.927144050598145,106935.0,14802.0
MHD feat. Wizkid - Bella.mp3,"MHD,  feat. , Wizkid",Bella,,2018-11-30,183.7975510204081,103.359375,0.2163751125335693,9.0,2324.886973489424,2452.460850843954,0.0896982482343266,-97.58853912353516,86.7274169921875,15.799574851989746,13.48818302154541,-7.232853412628175,8.7379150390625,-5.167148590087891,-0.27891272306442283,-13.55733871459961,-0.6553182005882264,-2.073073148727417,-3.382139682769776,-2.9879281520843506,191180.0,27509.0
Mabel - Don’t Call Me Up (stripped).mp3,Mabel,Don’t Call Me Up (stripped),,2020-07-31,194.6122448979592,99.38401442307692,0.0899444669485092,11.0,2762.2205717481165,2750.728477118562,0.1162574224796826,-192.6691131591797,69.90426635742188,-1.051117181777954,7.562025547027588,7.620519161224365,-14.849553108215332,8.325311660766602,-14.540806770324707,-15.460687637329102,7.663074016571046,-16.422513961791992,-3.2658154964447017,-5.217672348022461,22.0,12.0
